run,type,module,name,attrname,attrvalue,value
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,DroppedPacketsInMac,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,TooLittleTime,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,TimesIntoBackoff,,,2698
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,SlotsBackoff,,,3993
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,NumInternalContention,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,totalBusyTime,,,4.68237
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].appl,Micro-cloud :7 failed,,,780
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.phy80211p,busyTime,,,0.00083257739130438
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,ReceivedBroadcasts,,,16508
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SentPackets,,,3663
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SentAcknowledgements,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SNIRLostPackets,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,RXTXLostPackets,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,TotalLostPackets,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,DroppedPacketsInMac,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,TooLittleTime,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,TimesIntoBackoff,,,3663
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SlotsBackoff,,,5493
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,NumInternalContention,,,0
General-2-20190312-21:26:25-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,totalBusyTime,,,4.683335
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.manager,roiArea,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].appl,generatedWSMs,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].appl,receivedWSMs,,,31032
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].appl,generatedBSMs,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].appl,receivedBSMs,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].appl,generatedWSAs,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].appl,receivedWSAs,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.phy80211p,busyTime,,,0.0015650921739118
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,,,31032
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,SlotsBackoff,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[0].nic.mac1609_4,totalBusyTime,,,7.199424
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 0 work finished,,,5700
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 1 work finished,,,9300
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 2 work finished,,,950
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 3 work finished,,,31900
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 4 work finished,,,19500
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 5 work finished,,,9250
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 6 work finished,,,15350
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 7 work finished,,,28800
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Micro-cloud : 8 work finished,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,,,120750
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 sequential task,,,2415
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.phy80211p,busyTime,,,0.0012992504347818
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,,,25761
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentPackets,,,5271
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,,,5271
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,SlotsBackoff,,,7800
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[1].nic.mac1609_4,totalBusyTime,,,7.204695
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].appl,Micro-cloud :0 failed,,,1220
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.phy80211p,busyTime,,,0.001406827826086
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,,,27894
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentPackets,,,3138
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,,,3138
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,SlotsBackoff,,,4741
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[2].nic.mac1609_4,totalBusyTime,,,7.202562
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].appl,Micro-cloud :1 failed,,,1090
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.phy80211p,busyTime,,,0.0013989095652164
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,,,27737
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SentPackets,,,3295
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,,,3295
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,SlotsBackoff,,,4990
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[3].nic.mac1609_4,totalBusyTime,,,7.202719
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].appl,Micro-cloud :2 failed,,,3505
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.phy80211p,busyTime,,,0.0015450191304336
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,ReceivedBroadcasts,,,30634
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,SentPackets,,,398
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,TimesIntoBackoff,,,398
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,SlotsBackoff,,,578
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[4].nic.mac1609_4,totalBusyTime,,,7.199822
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].appl,Micro-cloud :3 failed,,,455
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.phy80211p,busyTime,,,0.0013604278260861
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,ReceivedBroadcasts,,,26974
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,SentPackets,,,4058
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,TimesIntoBackoff,,,4058
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,SlotsBackoff,,,5978
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[5].nic.mac1609_4,totalBusyTime,,,7.203482
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].appl,Micro-cloud :4 failed,,,765
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.phy80211p,busyTime,,,0.0013791391304339
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,ReceivedBroadcasts,,,27345
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,SentPackets,,,3687
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,TimesIntoBackoff,,,3687
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,SlotsBackoff,,,5549
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[6].nic.mac1609_4,totalBusyTime,,,7.203111
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].appl,Micro-cloud :5 failed,,,985
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.phy80211p,busyTime,,,0.0013924539130425
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,ReceivedBroadcasts,,,27609
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,SentPackets,,,3423
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,TimesIntoBackoff,,,3423
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,SlotsBackoff,,,5215
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[7].nic.mac1609_4,totalBusyTime,,,7.202847
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].appl,Micro-cloud :6 failed,,,880
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.phy80211p,busyTime,,,0.0013862504347817
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,ReceivedBroadcasts,,,27486
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,SentPackets,,,3546
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,TimesIntoBackoff,,,3546
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,SlotsBackoff,,,5441
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[8].nic.mac1609_4,totalBusyTime,,,7.20297
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].appl,Micro-cloud :7 failed,,,320
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.phy80211p,busyTime,,,0.0013524591304339
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,ReceivedUnicastPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,ReceivedBroadcasts,,,26816
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SentPackets,,,4216
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SentAcknowledgements,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SNIRLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,RXTXLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,TotalLostPackets,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,DroppedPacketsInMac,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,TooLittleTime,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,TimesIntoBackoff,,,4216
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,SlotsBackoff,,,6300
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,NumInternalContention,,,0
General-0-20190312-21:26:03-12926,scalar,MCPasubioScenario.rsu[9].nic.mac1609_4,totalBusyTime,,,7.20364
